Dual Name,Time Window (t),Vessel (v),Dual Value
job_5_once,2,1,1716.923174603172
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_1_once,1,2,2759.677497240539
job_2_once,1,2,2747.513650793651
job_3_once,1,2,3435.9496497798264
job_4_once,1,2,899.4573343471593
job_5_once,1,2,1716.923174603172
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_1_once,2,2,2759.677497240539
job_2_once,2,2,2747.513650793651
job_3_once,2,2,3435.9496497798264
job_4_once,2,2,899.4573343471593
job_5_once,2,2,1716.923174603172
one_route_per_vessel_Vessel_3_tw_1,1,3,0.0
tech_type_1_time_window_1_availability,1,3,0.0
tech_type_2_time_window_1_availability,1,3,0.0
job_1_once,1,3,2759.677497240539
job_2_once,1,3,2747.513650793651
job_3_once,1,3,3435.9496497798264
job_4_once,1,3,899.4573343471593
job_5_once,1,3,1716.923174603172
one_route_per_vessel_Vessel_3_tw_2,2,3,0.0
tech_type_1_time_window_2_availability,2,3,0.0
tech_type_2_time_window_2_availability,2,3,0.0
job_1_once,2,3,2759.677497240539
job_2_once,2,3,2747.513650793651
job_3_once,2,3,3435.9496497798264
job_4_once,2,3,899.4573343471593
job_5_once,2,3,1716.923174603172
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_1_once,1,1,2759.677497240539
job_2_once,1,1,2747.51365079365
job_3_once,1,1,949.7771682417588
job_4_once,1,1,3385.629815885227
job_5_once,1,1,1716.9231746031737
one_route_per_vessel_Vessel_1_tw_2,2,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_1_once,2,1,2759.677497240539
job_2_once,2,1,2747.51365079365
job_3_once,2,1,949.7771682417588
job_4_once,2,1,3385.629815885227
job_5_once,2,1,1716.9231746031737
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_1_once,1,2,2759.677497240539
job_2_once,1,2,2747.51365079365
job_3_once,1,2,949.7771682417588
job_4_once,1,2,3385.629815885227
job_5_once,1,2,1716.9231746031737
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_1_once,2,2,2759.677497240539
job_2_once,2,2,2747.51365079365
job_3_once,2,2,949.7771682417588
job_4_once,2,2,3385.629815885227
job_5_once,2,2,1716.9231746031737
one_route_per_vessel_Vessel_3_tw_1,1,3,0.0
tech_type_1_time_window_1_availability,1,3,0.0
tech_type_2_time_window_1_availability,1,3,0.0
job_1_once,1,3,2759.677497240539
job_2_once,1,3,2747.51365079365
job_3_once,1,3,949.7771682417588
job_4_once,1,3,3385.629815885227
job_5_once,1,3,1716.9231746031737
one_route_per_vessel_Vessel_3_tw_2,2,3,0.0
tech_type_1_time_window_2_availability,2,3,0.0
tech_type_2_time_window_2_availability,2,3,0.0
job_1_once,2,3,2759.677497240539
job_2_once,2,3,2747.51365079365
job_3_once,2,3,949.7771682417588
job_4_once,2,3,3385.629815885227
job_5_once,2,3,1716.9231746031737
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_1_once,1,1,3783.0705500366303
job_2_once,1,1,700.7275452014674
job_3_once,1,1,2444.893333333336
job_4_once,1,1,2913.9067035897406
job_5_once,1,1,2740.316227399265
one_route_per_vessel_Vessel_1_tw_2,2,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_1_once,2,1,3783.0705500366303
job_2_once,2,1,700.7275452014674
job_3_once,2,1,2444.893333333336
job_4_once,2,1,2913.9067035897406
job_5_once,2,1,2740.316227399265
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_1_once,1,2,3783.0705500366303
job_2_once,1,2,700.7275452014674
job_3_once,1,2,2444.893333333336
job_4_once,1,2,2913.9067035897406
job_5_once,1,2,2740.316227399265
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_1_once,2,2,3783.0705500366303
job_2_once,2,2,700.7275452014674
job_3_once,2,2,2444.893333333336
job_4_once,2,2,2913.9067035897406
job_5_once,2,2,2740.316227399265
one_route_per_vessel_Vessel_3_tw_1,1,3,0.0
tech_type_1_time_window_1_availability,1,3,0.0
tech_type_2_time_window_1_availability,1,3,0.0
job_1_once,1,3,3783.0705500366303
job_2_once,1,3,700.7275452014674
job_3_once,1,3,2444.893333333336
job_4_once,1,3,2913.9067035897406
job_5_once,1,3,2740.316227399265
one_route_per_vessel_Vessel_3_tw_2,2,3,0.0
tech_type_1_time_window_2_availability,2,3,0.0
tech_type_2_time_window_2_availability,2,3,0.0
job_1_once,2,3,3783.0705500366303
job_2_once,2,3,700.7275452014674
job_3_once,2,3,2444.893333333336
job_4_once,2,3,2913.9067035897406
job_5_once,2,3,2740.316227399265
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_1_once,1,1,2030.8762273992666
job_2_once,1,1,2003.3752380952387
job_3_once,1,1,1995.3467035897443
job_4_once,1,1,3812.999963076925
job_5_once,1,1,3189.8628571428567
one_route_per_vessel_Vessel_1_tw_2,2,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_1_once,2,1,2030.8762273992666
job_2_once,2,1,2003.3752380952387
job_3_once,2,1,1995.3467035897443
job_4_once,2,1,3812.999963076925
job_5_once,2,1,3189.8628571428567
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_1_once,1,2,2030.8762273992666
job_2_once,1,2,2003.3752380952387
job_3_once,1,2,1995.3467035897443
job_4_once,1,2,3812.999963076925
job_5_once,1,2,3189.8628571428567
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_1_once,2,2,2030.8762273992666
job_2_once,2,2,2003.3752380952387
job_3_once,2,2,1995.3467035897443
job_4_once,2,2,3812.999963076925
job_5_once,2,2,3189.8628571428567
one_route_per_vessel_Vessel_3_tw_1,1,3,0.0
tech_type_1_time_window_1_availability,1,3,0.0
tech_type_2_time_window_1_availability,1,3,0.0
job_1_once,1,3,2030.8762273992666
job_2_once,1,3,2003.3752380952387
job_3_once,1,3,1995.3467035897443
job_4_once,1,3,3812.999963076925
job_5_once,1,3,3189.8628571428567
one_route_per_vessel_Vessel_3_tw_2,2,3,0.0
tech_type_1_time_window_2_availability,2,3,0.0
tech_type_2_time_window_2_availability,2,3,0.0
job_1_once,2,3,2030.8762273992666
job_2_once,2,3,2003.3752380952387
job_3_once,2,3,1995.3467035897443
job_4_once,2,3,3812.999963076925
job_5_once,2,3,3189.8628571428567
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_1_once,1,1,1725.5943041758237
job_2_once,1,1,2056.499066080588
job_3_once,1,1,1942.222875604395
job_4_once,1,1,3604.634267252748
job_5_once,1,1,3442.020952380951
one_route_per_vessel_Vessel_1_tw_2,2,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_1_once,2,1,1725.5943041758237
job_2_once,2,1,2056.499066080588
job_3_once,2,1,1942.222875604395
job_4_once,2,1,3604.634267252748
job_5_once,2,1,3442.020952380951
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_1_once,1,2,1725.5943041758237
job_2_once,1,2,2056.499066080588
job_3_once,1,2,1942.222875604395
job_4_once,1,2,3604.634267252748
job_5_once,1,2,3442.020952380951
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_1_once,2,2,1725.5943041758237
job_2_once,2,2,2056.499066080588
job_3_once,2,2,1942.222875604395
job_4_once,2,2,3604.634267252748
job_5_once,2,2,3442.020952380951
one_route_per_vessel_Vessel_3_tw_1,1,3,513.6476190476196
tech_type_1_time_window_1_availability,1,3,0.0
tech_type_2_time_window_1_availability,1,3,0.0
job_1_once,1,3,1725.5943041758237
job_2_once,1,3,2056.499066080588
job_3_once,1,3,1942.222875604395
job_4_once,1,3,3604.634267252748
job_5_once,1,3,3442.020952380951
one_route_per_vessel_Vessel_3_tw_2,2,3,0.0
tech_type_1_time_window_2_availability,2,3,0.0
tech_type_2_time_window_2_availability,2,3,0.0
job_1_once,2,3,1725.5943041758237
job_2_once,2,3,2056.499066080588
job_3_once,2,3,1942.222875604395
job_4_once,2,3,3604.634267252748
job_5_once,2,3,3442.020952380951
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_1_once,1,1,1924.6285714285686
job_2_once,1,1,2255.533333333333
job_3_once,1,1,1743.1886083516501
job_4_once,1,1,3405.600000000003
job_5_once,1,1,3442.020952380951
one_route_per_vessel_Vessel_1_tw_2,2,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_1_once,2,1,1924.6285714285686
job_2_once,2,1,2255.533333333333
job_3_once,2,1,1743.1886083516501
job_4_once,2,1,3405.600000000003
job_5_once,2,1,3442.020952380951
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_1_once,1,2,1924.6285714285686
job_2_once,1,2,2255.533333333333
job_3_once,1,2,1743.1886083516501
job_4_once,1,2,3405.600000000003
job_5_once,1,2,3442.020952380951
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_1_once,2,2,1924.6285714285686
job_2_once,2,2,2255.533333333333
job_3_once,2,2,1743.1886083516501
job_4_once,2,2,3405.600000000003
job_5_once,2,2,3442.020952380951
one_route_per_vessel_Vessel_3_tw_1,1,3,513.6476190476196
tech_type_1_time_window_1_availability,1,3,0.0
tech_type_2_time_window_1_availability,1,3,0.0
job_1_once,1,3,1924.6285714285686
job_2_once,1,3,2255.533333333333
job_3_once,1,3,1743.1886083516501
job_4_once,1,3,3405.600000000003
job_5_once,1,3,3442.020952380951
one_route_per_vessel_Vessel_3_tw_2,2,3,0.0
tech_type_1_time_window_2_availability,2,3,0.0
tech_type_2_time_window_2_availability,2,3,0.0
job_1_once,2,3,1924.6285714285686
job_2_once,2,3,2255.533333333333
job_3_once,2,3,1743.1886083516501
job_4_once,2,3,3405.600000000003
job_5_once,2,3,3442.020952380951
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_1_once,1,1,1888.270476190476
job_2_once,1,1,2219.1752380952403
job_3_once,1,1,1779.5467035897427
job_4_once,1,1,3441.9580952380957
job_5_once,1,1,3442.020952380951
one_route_per_vessel_Vessel_1_tw_2,2,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_1_once,2,1,1888.270476190476
job_2_once,2,1,2219.1752380952403
job_3_once,2,1,1779.5467035897427
job_4_once,2,1,3441.9580952380957
job_5_once,2,1,3442.020952380951
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_1_once,1,2,1888.270476190476
job_2_once,1,2,2219.1752380952403
job_3_once,1,2,1779.5467035897427
job_4_once,1,2,3441.9580952380957
job_5_once,1,2,3442.020952380951
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_1_once,2,2,1888.270476190476
job_2_once,2,2,2219.1752380952403
job_3_once,2,2,1779.5467035897427
job_4_once,2,2,3441.9580952380957
job_5_once,2,2,3442.020952380951
one_route_per_vessel_Vessel_3_tw_1,1,3,513.6476190476196
tech_type_1_time_window_1_availability,1,3,0.0
tech_type_2_time_window_1_availability,1,3,0.0
job_1_once,1,3,1888.270476190476
job_2_once,1,3,2219.1752380952403
job_3_once,1,3,1779.5467035897427
job_4_once,1,3,3441.9580952380957
job_5_once,1,3,3442.020952380951
one_route_per_vessel_Vessel_3_tw_2,2,3,0.0
tech_type_1_time_window_2_availability,2,3,0.0
tech_type_2_time_window_2_availability,2,3,0.0
job_1_once,2,3,1888.270476190476
job_2_once,2,3,2219.1752380952403
job_3_once,2,3,1779.5467035897427
job_4_once,2,3,3441.9580952380957
job_5_once,2,3,3442.020952380951
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_1_once,1,1,10819.42133333334
job_2_once,1,1,0.0
job_3_once,1,1,0.0
job_4_once,1,1,0.0
job_5_once,1,1,0.0
one_route_per_vessel_Vessel_1_tw_2,2,1,420.62133333334714
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_1_once,2,1,10819.42133333334
job_2_once,2,1,0.0
job_3_once,2,1,0.0
job_4_once,2,1,0.0
job_5_once,2,1,0.0
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_1_once,1,2,10819.42133333334
job_2_once,1,2,0.0
job_3_once,1,2,0.0
job_4_once,1,2,0.0
job_5_once,1,2,0.0
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_1_once,2,2,10819.42133333334
job_2_once,2,2,0.0
job_3_once,2,2,0.0
job_4_once,2,2,0.0
job_5_once,2,2,0.0
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_1_once,1,1,2475.184000000014
job_2_once,1,1,0.0
job_3_once,1,1,8344.237333333325
job_4_once,1,1,0.0
job_5_once,1,1,0.0
one_route_per_vessel_Vessel_1_tw_2,2,1,420.62133333334714
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_1_once,2,1,2475.184000000014
job_2_once,2,1,0.0
job_3_once,2,1,8344.237333333325
job_4_once,2,1,0.0
job_5_once,2,1,0.0
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_1_once,1,2,2475.184000000014
job_2_once,1,2,0.0
job_3_once,1,2,8344.237333333325
job_4_once,1,2,0.0
job_5_once,1,2,0.0
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_1_once,2,2,2475.184000000014
job_2_once,2,2,0.0
job_3_once,2,2,8344.237333333325
job_4_once,2,2,0.0
job_5_once,2,2,0.0
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_1_once,1,1,2475.184000000014
job_2_once,1,1,0.0
job_3_once,1,1,0.0
job_4_once,1,1,0.0
job_5_once,1,1,8344.237333333325
one_route_per_vessel_Vessel_1_tw_2,2,1,420.62133333334714
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_1_once,2,1,2475.184000000014
job_2_once,2,1,0.0
job_3_once,2,1,0.0
job_4_once,2,1,0.0
job_5_once,2,1,8344.237333333325
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_1_once,1,2,2475.184000000014
job_2_once,1,2,0.0
job_3_once,1,2,0.0
job_4_once,1,2,0.0
job_5_once,1,2,8344.237333333325
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_1_once,2,2,2475.184000000014
job_2_once,2,2,0.0
job_3_once,2,2,0.0
job_4_once,2,2,0.0
job_5_once,2,2,8344.237333333325
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_1_once,1,1,2475.184000000014
job_2_once,1,1,8344.237333333325
job_3_once,1,1,0.0
job_4_once,1,1,0.0
job_5_once,1,1,0.0
one_route_per_vessel_Vessel_1_tw_2,2,1,420.62133333334714
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_1_once,2,1,2475.184000000014
job_2_once,2,1,8344.237333333325
job_3_once,2,1,0.0
job_4_once,2,1,0.0
job_5_once,2,1,0.0
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_1_once,1,2,2475.184000000014
job_2_once,1,2,8344.237333333325
job_3_once,1,2,0.0
job_4_once,1,2,0.0
job_5_once,1,2,0.0
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_1_once,2,2,2475.184000000014
job_2_once,2,2,8344.237333333325
job_3_once,2,2,0.0
job_4_once,2,2,0.0
job_5_once,2,2,0.0
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_1_once,1,1,0.0
job_2_once,1,1,0.0
job_3_once,1,1,0.0
job_4_once,1,1,11240.042666666686
job_5_once,1,1,0.0
one_route_per_vessel_Vessel_1_tw_2,2,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_1_once,2,1,0.0
job_2_once,2,1,0.0
job_3_once,2,1,0.0
job_4_once,2,1,11240.042666666686
job_5_once,2,1,0.0
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_1_once,1,2,0.0
job_2_once,1,2,0.0
job_3_once,1,2,0.0
job_4_once,1,2,11240.042666666686
job_5_once,1,2,0.0
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_1_once,2,2,0.0
job_2_once,2,2,0.0
job_3_once,2,2,0.0
job_4_once,2,2,11240.042666666686
job_5_once,2,2,0.0
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_1_once,1,1,2340.866636205127
job_2_once,1,1,2509.448888888899
job_3_once,1,1,2462.9822526837715
job_4_once,1,1,2761.7475555555484
job_5_once,1,1,1724.4035555555529
one_route_per_vessel_Vessel_1_tw_2,2,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_1_once,2,1,2340.866636205127
job_2_once,2,1,2509.448888888899
job_3_once,2,1,2462.9822526837715
job_4_once,2,1,2761.7475555555484
job_5_once,2,1,1724.4035555555529
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_1_once,1,2,2340.866636205127
job_2_once,1,2,2509.448888888899
job_3_once,1,2,2462.9822526837715
job_4_once,1,2,2761.7475555555484
job_5_once,1,2,1724.4035555555529
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_1_once,2,2,2340.866636205127
job_2_once,2,2,2509.448888888899
job_3_once,2,2,2462.9822526837715
job_4_once,2,2,2761.7475555555484
job_5_once,2,2,1724.4035555555529
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_1_once,1,1,2540.807989846161
job_2_once,1,1,2944.2186565128227
job_3_once,1,1,1193.560010153857
job_4_once,1,1,3396.4586768205054
job_5_once,1,1,2359.11467682051
one_route_per_vessel_Vessel_1_tw_2,2,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_1_once,2,1,2540.807989846161
job_2_once,2,1,2944.2186565128227
job_3_once,2,1,1193.560010153857
job_4_once,2,1,3396.4586768205054
job_5_once,2,1,2359.11467682051
one_route_per_vessel_Vessel_2_tw_1,1,2,0.0
tech_type_1_time_window_1_availability,1,2,0.0
tech_type_2_time_window_1_availability,1,2,0.0
job_1_once,1,2,2540.807989846161
job_2_once,1,2,2944.2186565128227
job_3_once,1,2,1193.560010153857
job_4_once,1,2,3396.4586768205054
job_5_once,1,2,2359.11467682051
one_route_per_vessel_Vessel_2_tw_2,2,2,0.0
tech_type_1_time_window_2_availability,2,2,0.0
tech_type_2_time_window_2_availability,2,2,0.0
job_1_once,2,2,2540.807989846161
job_2_once,2,2,2944.2186565128227
job_3_once,2,2,1193.560010153857
job_4_once,2,2,3396.4586768205054
job_5_once,2,2,2359.11467682051
one_route_per_vessel_Vessel_1_tw_1,1,1,0.0
tech_type_1_time_window_1_availability,1,1,0.0
tech_type_2_time_window_1_availability,1,1,0.0
job_1_once,1,1,4244.999999999999
job_2_once,1,1,1714.5786362051413
job_3_once,1,1,2423.2000304615394
job_4_once,1,1,1692.2666666666673
job_5_once,1,1,3588.7546971281918
one_route_per_vessel_Vessel_1_tw_2,2,1,0.0
tech_type_1_time_window_2_availability,2,1,0.0
tech_type_2_time_window_2_availability,2,1,0.0
job_1_once,2,1,4244.999999999999
job_2_once,2,1,1714.5786362051413
job_3_once,2,1,2423.2000304615394
job_4_once,2,1,1692.2666666666673
job_5_once,2,1,3588.7546971281918
